qo_lc[m3/d],qg_lc[m3/d],Date & Time
355.54,36462.8380706877,2018-04-25 03:51:00
305.5,36548.75921305701,2018-04-25 03:52:00
418.26,42098.86617987298,2018-04-25 03:53:00
343.07,27835.08966176605,2018-04-25 03:54:00
357.08,38617.558431868594,2018-04-25 03:55:00
283.83,26563.23613225537,2018-04-25 03:56:00
315.44,35099.21398783435,2018-04-25 03:57:00
303.09,30995.182046282695,2018-04-25 03:58:00
295.97,28117.849429579972,2018-04-25 03:59:00
383.14,41159.4326124842,2018-04-25 04:00:00
362.25,42789.33307528683,2018-04-25 04:01:00
318.44,34112.928413359405,2018-04-25 04:02:00
353.52,37466.02185812413,2018-04-25 04:03:00
341.53,35758.39374983283,2018-04-25 04:04:00
334.36,31079.027477275453,2018-04-25 04:05:00
311.23,29538.639811596382,2018-04-25 04:06:00
352.57,39736.468424062856,2018-04-25 04:07:00
311.19,30028.6013537425,2018-04-25 04:08:00
295.61,28117.79725373986,2018-04-25 04:09:00
314.02,32324.36482548221,2018-04-25 04:10:00
321.21,36352.562127236655,2018-04-25 04:11:00
343.42,32076.1324272066,2018-04-25 04:12:00
321.64,33948.538431584886,2018-04-25 04:13:00
336.95,33848.56148021441,2018-04-25 04:14:00
371.81,36770.04130153189,2018-04-25 04:15:00
324.27,27854.08062310393,2018-04-25 04:16:00
328.58,35172.443321223436,2018-04-25 04:17:00
364.22,38466.01198042486,2018-04-25 04:18:00
357.09,41627.6803042228,2018-04-25 04:19:00
356.16,35394.39184251461,2018-04-25 04:20:00
359.69,37454.37044928263,2018-04-25 04:21:00
347.78,39494.25935005146,2018-04-25 04:22:00
387.38,42062.89851254177,2018-04-25 04:23:00
329.64,32543.386686825284,2018-04-25 04:24:00
302.06,28987.159718511382,2018-04-25 04:25:00
319.54,33633.549948051776,2018-04-25 04:26:00
294.82,32291.994164986216,2018-04-25 04:27:00
350.63,34652.119337070384,2018-04-25 04:28:00
329.76,28599.247802101207,2018-04-25 04:29:00
344.59,32924.848827895825,2018-04-25 04:30:00
318.15,27628.667530486,2018-04-25 04:31:00
318.26,31509.79422255583,2018-04-25 04:32:00
266.98,25999.1117531329,2018-04-25 04:33:00
331.46,36392.173691087686,2018-04-25 04:34:00
348.31,36659.436639565516,2018-04-25 04:35:00
334.33,36912.27306577084,2018-04-25 04:36:00
308.72,29939.763999886884,2018-04-25 04:37:00
355.37,34337.950679029935,2018-04-25 04:38:00
332.61,30970.67756971476,2018-04-25 04:39:00
319.61,32970.867168013734,2018-04-25 04:40:00
264.69,26720.25552838248,2018-04-25 04:41:00
321.6,31830.96447275581,2018-04-25 04:42:00
356.05,30904.385324805782,2018-04-25 04:43:00
373.67,41043.285330322105,2018-04-25 04:44:00
356.29,34807.462768562385,2018-04-25 04:45:00
310.65,30241.43864454212,2018-04-25 04:46:00
333.9,38642.7606215981,2018-04-25 04:47:00
348.83,36495.302646063465,2018-04-25 04:48:00
366.42,33367.03107288352,2018-04-25 04:49:00
330.32,34680.75161545817,2018-04-25 04:50:00
352.83,33307.08507583482,2018-04-25 04:51:00
369.16,36048.79573671165,2018-04-25 04:52:00
376.67,38143.14495107933,2018-04-25 04:53:00
358.6,38419.801489587575,2018-04-25 04:54:00
350.42,31416.65027994508,2018-04-25 04:55:00
367.37,35297.514496415315,2018-04-25 04:56:00
307.11,31401.464748089864,2018-04-25 04:57:00
324.48,28772.830399432856,2018-04-25 04:58:00
389.78,42335.65000169476,2018-04-25 04:59:00
375.0,39072.99823584242,2018-04-25 05:00:00
316.02,29653.308780438278,2018-04-25 05:01:00
373.98,45806.13749031402,2018-04-25 05:02:00
328.23,36696.052653731145,2018-04-25 05:03:00
347.71,39561.88089456765,2018-04-25 05:04:00
272.16,25625.559957182933,2018-04-25 05:05:00
301.59,29484.693776727025,2018-04-25 05:06:00
380.86,36243.85568509094,2018-04-25 05:07:00
362.39,30621.07173787753,2018-04-25 05:08:00
322.88,30201.959771254038,2018-04-25 05:09:00
347.25,34151.449741681514,2018-04-25 05:10:00
389.99,44174.301037397985,2018-04-25 05:11:00
306.53,34718.132766248964,2018-04-25 05:12:00
338.22,34642.96419490857,2018-04-25 05:13:00
303.64,32858.997028242404,2018-04-25 05:14:00
355.46,32970.877875048456,2018-04-25 05:15:00
336.47,52494.41613226379,2018-04-25 05:16:00
385.69,42270.45329358543,2018-04-25 05:17:00
333.66,29917.030287519337,2018-04-25 05:18:00
336.74,29805.94542014009,2018-04-25 05:19:00
368.44,34542.68032662685,2018-04-25 05:20:00
330.2,33122.023728495114,2018-04-25 05:21:00
313.61,29649.501608875333,2018-04-25 05:22:00
336.53,30323.234337662157,2018-04-25 05:23:00
354.34,35109.6860582713,2018-04-25 05:24:00
312.52,31708.515910456612,2018-04-25 05:25:00
322.31,33448.1471179964,2018-04-25 05:26:00
329.98,36506.570928197536,2018-04-25 05:27:00
310.18,29650.445864314017,2018-04-25 05:28:00
332.03,30216.628394721538,2018-04-25 05:29:00
360.62,31832.909229398887,2018-04-25 05:30:00
371.06,37253.02112484242,2018-04-25 05:31:00
332.02,26879.326371750078,2018-04-25 05:32:00
364.55,54389.60003760033,2018-04-25 05:33:00
350.43,29274.25065205936,2018-04-25 05:34:00
282.17,26062.87805245272,2018-04-25 05:35:00
407.09,38670.35935436437,2018-04-25 05:36:00
380.32,36397.31125309476,2018-04-25 05:37:00
350.02,34740.39407257362,2018-04-25 05:38:00
339.14,32146.880282014303,2018-04-25 05:39:00
351.57,34352.7591151951,2018-04-25 05:40:00
311.62,31083.048607655135,2018-04-25 05:41:00
331.04,27522.996159406703,2018-04-25 05:42:00
334.29,32401.135683804867,2018-04-25 05:43:00
326.53,25961.45305984537,2018-04-25 05:44:00
308.16,36682.352994425535,2018-04-25 05:45:00
336.27,34940.827253601514,2018-04-25 05:46:00
356.72,30861.74068544552,2018-04-25 05:47:00
343.34,30209.295200085267,2018-04-25 05:48:00
368.71,37077.60174700062,2018-04-25 05:49:00
348.93,30775.900591842168,2018-04-25 05:50:00
318.08,34116.61822113521,2018-04-25 05:51:00
342.85,37126.962192302926,2018-04-25 05:52:00
285.69,28904.478646562882,2018-04-25 05:53:00
370.16,31135.17886058491,2018-04-25 05:54:00
356.45,37325.78756717634,2018-04-25 05:55:00
325.89,33463.43206775905,2018-04-25 05:56:00
328.82,31935.475360889173,2018-04-25 05:57:00
354.92,32399.42744084322,2018-04-25 05:58:00
353.22,35028.92870025722,2018-04-25 05:59:00
342.48,28372.742148073725,2018-04-25 06:00:00
313.34,32011.122096955136,2018-04-25 06:01:00
341.16,30055.96583508032,2018-04-25 06:02:00
313.06,33049.967358356516,2018-04-25 06:03:00
305.11,29070.768322069238,2018-04-25 06:04:00
323.86,31319.11922490313,2018-04-25 06:05:00
345.66,35723.70092743502,2018-04-25 06:06:00
326.01,45347.61342252303,2018-04-25 06:07:00
333.8,36054.49515308732,2018-04-25 06:08:00
351.77,34016.90161122745,2018-04-25 06:09:00
342.0,41194.40026272018,2018-04-25 06:10:00
320.13,34125.31302989634,2018-04-25 06:11:00
329.84,37809.3421799299,2018-04-25 06:12:00
299.55,32342.762655880586,2018-04-25 06:13:00
282.01,29667.215423726964,2018-04-25 06:14:00
351.96,38407.66465125395,2018-04-25 06:15:00
364.79,35341.12107580011,2018-04-25 06:16:00
301.86,33677.4220333407,2018-04-25 06:17:00
285.61,29826.912398358978,2018-04-25 06:18:00
316.43,29219.954823096192,2018-04-25 06:19:00
310.45,26503.755797723185,2018-04-25 06:20:00
334.58,36107.96514707816,2018-04-25 06:21:00
335.49,34105.6037172807,2018-04-25 06:22:00
363.85,40825.44851303595,2018-04-25 06:23:00
345.77,24708.59514022774,2018-04-25 06:24:00
331.12,29599.050062902872,2018-04-25 06:25:00
363.96,37226.87376322624,2018-04-25 06:26:00
341.11,33766.464653907904,2018-04-25 06:27:00
357.01,38009.76653401446,2018-04-25 06:28:00
316.16,34785.83251456558,2018-04-25 06:29:00
340.32,29084.315703734188,2018-04-25 06:30:00
334.23,35658.58263253098,2018-04-25 06:31:00
324.93,30710.346092642565,2018-04-25 06:32:00
325.34,30450.338492891973,2018-04-25 06:33:00
362.78,35838.869655169176,2018-04-25 06:34:00
358.12,43581.449099337966,2018-04-25 06:35:00
342.04,33694.84499373716,2018-04-25 06:36:00
336.65,32779.58370507393,2018-04-25 06:37:00
322.76,34533.37885948381,2018-04-25 06:38:00
313.94,32938.9077226385,2018-04-25 06:39:00
322.9,33025.641608808415,2018-04-25 06:40:00
277.11,31148.25876730439,2018-04-25 06:41:00
317.54,31796.06557719921,2018-04-25 06:42:00
355.32,34133.005618160336,2018-04-25 06:43:00
347.93,35441.186690734314,2018-04-25 06:44:00
294.05,27820.484144769838,2018-04-25 06:45:00
357.02,38676.84223890083,2018-04-25 06:46:00
334.75,30216.263893455052,2018-04-25 06:47:00
351.13,35253.116651368604,2018-04-25 06:48:00
358.01,35866.96853210757,2018-04-25 06:49:00
326.11,33229.00820147838,2018-04-25 06:50:00
294.28,30233.90800473478,2018-04-25 06:51:00
366.2,36170.746993711735,2018-04-25 06:52:00
292.33,30066.335482273564,2018-04-25 06:53:00
337.45,37884.72137584359,2018-04-25 06:54:00
319.85,30675.49634650888,2018-04-25 06:55:00
300.19,32081.91743291784,2018-04-25 06:56:00
308.8,29484.6524221277,2018-04-25 06:57:00
286.85,31048.3878935315,2018-04-25 06:58:00
310.53,25436.78742662247,2018-04-25 06:59:00
326.82,31177.583557411337,2018-04-25 07:00:00
327.17,30846.364677759684,2018-04-25 07:01:00
328.35,29742.791054724457,2018-04-25 07:02:00
349.96,29010.660142480338,2018-04-25 07:03:00
354.14,39918.23186158117,2018-04-25 07:04:00
302.69,28705.75124943941,2018-04-25 07:05:00
325.18,36170.5674057036,2018-04-25 07:06:00
334.93,36371.142082895305,2018-04-25 07:07:00
369.41,37503.02472147798,2018-04-25 07:08:00
316.64,30967.221780437165,2018-04-25 07:09:00
303.47,27304.152006730084,2018-04-25 07:10:00
334.81,33500.86844444527,2018-04-25 07:11:00
334.72,32188.794414539894,2018-04-25 07:12:00
340.7,33714.77964960131,2018-04-25 07:13:00
339.17,38165.363276829485,2018-04-25 07:14:00
297.37,27228.319673392885,2018-04-25 07:15:00
298.49,26746.82577936697,2018-04-25 07:16:00
365.4,37269.30864575596,2018-04-25 07:17:00
346.4,30944.45504416238,2018-04-25 07:18:00
345.58,33116.31514154715,2018-04-25 07:19:00
367.62,32697.174987196002,2018-04-25 07:20:00
355.99,33465.814680512434,2018-04-25 07:21:00
326.03,29399.76796744543,2018-04-25 07:22:00
286.46,26494.422944679733,2018-04-25 07:23:00
386.89,32614.385588744302,2018-04-25 07:24:00
335.14,41159.232501527156,2018-04-25 07:25:00
338.3,34048.58482763992,2018-04-25 07:26:00
361.61,39356.02103206603,2018-04-25 07:27:00
353.27,30169.429931297866,2018-04-25 07:28:00
333.2,33160.59306929933,2018-04-25 07:29:00
349.68,36799.150335848746,2018-04-25 07:30:00
340.75,37229.23750928189,2018-04-25 07:31:00
323.46,31965.666046495517,2018-04-25 07:32:00
331.7,35126.20187962032,2018-04-25 07:33:00
323.41,34697.81134517764,2018-04-25 07:34:00
274.07,29276.644394533443,2018-04-25 07:35:00
273.15,26822.401342281588,2018-04-25 07:36:00
344.61,35368.07330120457,2018-04-25 07:37:00
333.14,38163.04576160197,2018-04-25 07:38:00
334.74,34793.946881123484,2018-04-25 07:39:00
379.29,34448.34915376034,2018-04-25 07:40:00
377.77,37468.954384875964,2018-04-25 07:41:00
350.01,34096.876437791594,2018-04-25 07:42:00
319.07,28296.28820713404,2018-04-25 07:43:00
326.22,32474.4886522868,2018-04-25 07:44:00
323.9,31955.510806471713,2018-04-25 07:45:00
367.18,37044.72067326129,2018-04-25 07:46:00
323.84,31493.002178088253,2018-04-25 07:47:00
328.42,31724.03057504268,2018-04-25 07:48:00
326.1,37935.23472744052,2018-04-25 07:49:00
328.05,32346.319545554637,2018-04-25 07:50:00
330.51,32477.394329812774,2018-04-25 07:51:00
356.96,36460.88923506083,2018-04-25 07:52:00
391.05,43357.24552354742,2018-04-25 07:53:00
375.65,41236.23501278224,2018-04-25 07:54:00
344.98,38317.80261192807,2018-04-25 07:55:00
381.85,36376.110000346154,2018-04-25 07:56:00
347.56,27583.43465846216,2018-04-25 07:57:00
316.27,31575.446783052506,2018-04-25 07:58:00
278.63,29244.037029140916,2018-04-25 07:59:00
326.24,31265.206612044018,2018-04-25 08:00:00
309.58,33554.625829725795,2018-04-25 08:01:00
363.83,35961.45733970204,2018-04-25 08:02:00
341.13,39265.66133323457,2018-04-25 08:03:00
363.42,30232.49160131124,2018-04-25 08:04:00
344.61,35593.244077815114,2018-04-25 08:05:00
361.87,36722.70048404819,2018-04-25 08:06:00
341.85,35012.70893118363,2018-04-25 08:07:00
301.4,31047.911740911844,2018-04-25 08:08:00
350.03,38869.855552483816,2018-04-25 08:09:00
351.55,38972.04393664022,2018-04-25 08:10:00
286.69,29432.286884043016,2018-04-25 08:11:00
305.2,29167.680463627294,2018-04-25 08:12:00
342.4,31045.79316317291,2018-04-25 08:13:00
320.61,31189.850905103467,2018-04-25 08:14:00
282.96,32231.94403235449,2018-04-25 08:15:00
286.02,25108.96004700834,2018-04-25 08:16:00
299.25,26065.886998420683,2018-04-25 08:17:00
340.45,33438.90048661203,2018-04-25 08:18:00
315.99,30873.412626849302,2018-04-25 08:19:00
353.73,34243.07651623272,2018-04-25 08:20:00
328.26,29498.924555864232,2018-04-25 08:21:00
333.29,31039.167450567,2018-04-25 08:22:00
320.46,38863.84307371192,2018-04-25 08:23:00
304.27,25348.04796314228,2018-04-25 08:24:00
355.32,37995.41991953748,2018-04-25 08:25:00
377.39,39005.39754868556,2018-04-25 08:26:00
290.89,32864.44281528495,2018-04-25 08:27:00
329.31,39914.12355067943,2018-04-25 08:28:00
356.52,36558.307482783166,2018-04-25 08:29:00
319.37,31170.624334298016,2018-04-25 08:30:00
318.28,29811.69536148678,2018-04-25 08:31:00
346.59,37647.26256688863,2018-04-25 08:32:00
299.02,31499.614798820698,2018-04-25 08:33:00
346.5,32924.102214742525,2018-04-25 08:34:00
303.24,33171.35098868631,2018-04-25 08:35:00
310.03,36608.91244388102,2018-04-25 08:36:00
330.8,36357.974166977016,2018-04-25 08:37:00
295.89,30977.139802763817,2018-04-25 08:38:00
330.11,36096.280703638455,2018-04-25 08:39:00
319.61,37248.815911887235,2018-04-25 08:40:00
290.62,28366.317184800395,2018-04-25 08:41:00
372.86,37839.75443015107,2018-04-25 08:42:00
365.52,37425.75459176682,2018-04-25 08:43:00
362.4,39070.370540602795,2018-04-25 08:44:00
310.96,33288.930209407314,2018-04-25 08:45:00
372.34,37073.2337796395,2018-04-25 08:46:00
340.34,34562.1965222266,2018-04-25 08:47:00
332.5,33346.03107721861,2018-04-25 08:48:00
321.68,34303.541944180826,2018-04-25 08:49:00
290.27,25291.071514366675,2018-04-25 08:50:00
344.05,33943.414634776076,2018-04-25 08:51:00
349.9,33195.23411003417,2018-04-25 08:52:00
300.15,29143.73162904812,2018-04-25 08:53:00
349.39,39677.45592343783,2018-04-25 08:54:00
297.69,27582.669662131815,2018-04-25 08:55:00
348.85,34395.25243826925,2018-04-25 08:56:00
340.97,42078.22258650121,2018-04-25 08:57:00
360.52,38504.24409974111,2018-04-25 08:58:00
370.99,35888.225980248,2018-04-25 08:59:00
338.03,34055.825887318846,2018-04-25 09:00:00
371.43,35822.52853988339,2018-04-25 09:01:00
335.05,34428.97274517067,2018-04-25 09:02:00
296.21,33741.231018758765,2018-04-25 09:03:00
352.82,34423.27342004336,2018-04-25 09:04:00
334.19,37976.47978263922,2018-04-25 09:05:00
301.58,29369.909328359758,2018-04-25 09:06:00
362.49,36748.3164176881,2018-04-25 09:07:00
340.71,30146.53209112645,2018-04-25 09:08:00
365.9,30836.04034797499,2018-04-25 09:09:00
353.04,36342.17851845299,2018-04-25 09:10:00
342.91,35811.568053542454,2018-04-25 09:11:00
355.37,37979.12378878921,2018-04-25 09:12:00
325.57,38363.41443021919,2018-04-25 09:13:00
362.54,39583.14217829614,2018-04-25 09:14:00
354.19,36834.014763094485,2018-04-25 09:15:00
349.92,37107.526641419216,2018-04-25 09:16:00
306.75,22782.32219744376,2018-04-25 09:17:00
326.59,31173.744428709615,2018-04-25 09:18:00
380.21,34693.322847486466,2018-04-25 09:19:00
328.9,34151.405766073454,2018-04-25 09:20:00
333.5,28593.5143967144,2018-04-25 09:21:00
306.61,29861.88256837325,2018-04-25 09:22:00
306.44,28328.176595798486,2018-04-25 09:23:00
402.084,44628.51826988619,2018-04-25 09:24:00
408.61199999999997,47595.49629989539,2018-04-25 09:25:00
419.712,52626.8027199892,2018-04-25 09:26:00
377.664,35629.397838050245,2018-04-25 09:27:00
416.508,40231.70197205103,2018-04-25 09:28:00
395.496,38148.36320943852,2018-04-25 09:29:00
407.98800000000006,63933.648917857725,2018-04-25 09:30:00
438.888,39786.25997615315,2018-04-25 09:31:00
381.984,38388.691315203236,2018-04-25 09:32:00
402.648,42463.716966622684,2018-04-25 09:33:00
460.536,46557.09061248288,2018-04-25 09:34:00
430.92,45830.032381130215,2018-04-25 09:35:00
414.492,44878.585679506716,2018-04-25 09:36:00
394.68,42404.28477360462,2018-04-25 09:37:00
433.344,42126.32375582369,2018-04-25 09:38:00
362.17199999999997,40502.90280907709,2018-04-25 09:39:00
429.3,47245.43523320166,2018-04-25 09:40:00
413.964,43260.16634022137,2018-04-25 09:41:00
316.332,23661.06903531313,2018-04-25 09:42:00
413.28,45206.35603434446,2018-04-25 09:43:00
340.992,35936.98309654556,2018-04-25 09:44:00
378.816,35167.90568365372,2018-04-25 09:45:00
387.072,40788.53792339948,2018-04-25 09:46:00
451.932,47322.677368916244,2018-04-25 09:47:00
366.372,35553.67783996353,2018-04-25 09:48:00
387.024,36942.08109977148,2018-04-25 09:49:00
434.88,35500.560776973834,2018-04-25 09:50:00
389.412,39610.99348571899,2018-04-25 09:51:00
413.856,49494.479355503114,2018-04-25 09:52:00
434.484,50612.37722011643,2018-04-25 09:53:00
404.016,44760.30442734756,2018-04-25 09:54:00
367.656,37304.073913243265,2018-04-25 09:55:00
435.84,40077.124340810944,2018-04-25 09:56:00
382.584,41146.60377812926,2018-04-25 09:57:00
416.832,36463.75647837256,2018-04-25 09:58:00
354.816,36652.4699337892,2018-04-25 09:59:00
409.2480000000001,41536.48728263314,2018-04-25 10:00:00
435.084,48460.56946910163,2018-04-25 10:01:00
402.732,46432.427180684084,2018-04-25 10:02:00
396.348,35451.08363478031,2018-04-25 10:03:00
416.292,45641.09908540794,2018-04-25 10:04:00
390.372,40708.740673960725,2018-04-25 10:05:00
364.944,34143.117690617786,2018-04-25 10:06:00
429.18,44737.04156025031,2018-04-25 10:07:00
426.12,41425.86461078175,2018-04-25 10:08:00
365.916,37706.95815896462,2018-04-25 10:09:00
362.952,35444.217129726065,2018-04-25 10:10:00
417.228,43598.415721689584,2018-04-25 10:11:00
411.18,46445.096431234495,2018-04-25 10:12:00
383.628,39682.16466306456,2018-04-25 10:13:00
374.568,41351.21511045927,2018-04-25 10:14:00
446.82,46673.235979562545,2018-04-25 10:15:00
448.356,44918.204991178485,2018-04-25 10:16:00
410.604,40464.809629672236,2018-04-25 10:17:00
364.452,38347.525427767636,2018-04-25 10:18:00
385.668,31578.90245288848,2018-04-25 10:19:00
431.34,44128.793392952844,2018-04-25 10:20:00
380.36400000000003,45003.60368709124,2018-04-25 10:21:00
454.836,50264.977942563135,2018-04-25 10:22:00
445.2,46850.52686678527,2018-04-25 10:23:00
450.324,49815.09807107836,2018-04-25 10:24:00
406.14,41064.06442423351,2018-04-25 10:25:00
389.52,40159.30093263185,2018-04-25 10:26:00
387.42,38939.70256506556,2018-04-25 10:27:00
392.892,41532.18960858141,2018-04-25 10:28:00
454.596,38367.99245244431,2018-04-25 10:29:00
428.16,55451.42179904434,2018-04-25 10:30:00
416.916,38219.589490644685,2018-04-25 10:31:00
408.936,49395.82561069145,2018-04-25 10:32:00
383.36400000000003,34882.728873464504,2018-04-25 10:33:00
444.744,44136.78971684899,2018-04-25 10:34:00
452.36400000000003,43582.171662047884,2018-04-25 10:35:00
390.732,39075.3532104225,2018-04-25 10:36:00
398.352,41183.714018817656,2018-04-25 10:37:00
474.024,54417.544992284034,2018-04-25 10:38:00
428.58,35551.14415117169,2018-04-25 10:39:00
437.568,54437.267975575945,2018-04-25 10:40:00
399.3,35089.167276858105,2018-04-25 10:41:00
417.984,40406.25142913783,2018-04-25 10:42:00
420.86400000000003,44892.46778846273,2018-04-25 10:43:00
381.564,36794.40981378557,2018-04-25 10:44:00
422.11199999999997,45283.749811189686,2018-04-25 10:45:00
370.644,42559.692358181535,2018-04-25 10:46:00
379.416,35277.17792845421,2018-04-25 10:47:00
393.372,40772.838265956925,2018-04-25 10:48:00
409.212,44715.441870200564,2018-04-25 10:49:00
391.128,37028.7043855948,2018-04-25 10:50:00
383.388,38056.96381384288,2018-04-25 10:51:00
414.66,44034.71743698024,2018-04-25 10:52:00
465.756,44558.49618354825,2018-04-25 10:53:00
407.94,34290.51074771868,2018-04-25 10:54:00
405.528,41492.408384775285,2018-04-25 10:55:00
454.104,49220.15434476663,2018-04-25 10:56:00
408.36,37037.45761496716,2018-04-25 10:57:00
420.888,41654.07936855338,2018-04-25 10:58:00
437.05199999999996,38728.407876783924,2018-04-25 10:59:00
439.032,45350.82781647128,2018-04-25 11:00:00
392.328,45721.49587758533,2018-04-25 11:01:00
448.584,37545.70918202873,2018-04-25 11:02:00
403.524,42676.176694364236,2018-04-25 11:03:00
335.07,32118.05168064996,2018-04-25 11:04:00
340.51,50054.93328022998,2018-04-25 11:05:00
349.76,33863.78964842784,2018-04-25 11:06:00
314.72,32896.915427130574,2018-04-25 11:07:00
347.09,35032.19225233326,2018-04-25 11:08:00
329.58,38205.923467774825,2018-04-25 11:09:00
339.99,33467.406272234344,2018-04-25 11:10:00
365.74,41276.358313392215,2018-04-25 11:11:00
318.32,38290.08147472268,2018-04-25 11:12:00
335.54,36178.12843934888,2018-04-25 11:13:00
383.78,39687.76660111839,2018-04-25 11:14:00
359.1,40376.22435847314,2018-04-25 11:15:00
345.41,39890.84675911775,2018-04-25 11:16:00
328.9,28386.324258547294,2018-04-25 11:17:00
361.12,35998.56154168883,2018-04-25 11:18:00
301.81,31380.15523600533,2018-04-25 11:19:00
357.75,35247.87863612781,2018-04-25 11:20:00
344.97,35271.236057610135,2018-04-25 11:21:00
263.61,27738.626355097484,2018-04-25 11:22:00
344.4,31108.25130265527,2018-04-25 11:23:00
284.16,34835.63515679706,2018-04-25 11:24:00
315.68,30574.03027542736,2018-04-25 11:25:00
322.56,30043.34539083017,2018-04-25 11:26:00
376.61,40900.444902915915,2018-04-25 11:27:00
305.31,24951.216385794374,2018-04-25 11:28:00
322.52,33191.03988516423,2018-04-25 11:29:00
362.4,37803.231668386965,2018-04-25 11:30:00
324.51,32325.41089772344,2018-04-25 11:31:00
344.88,34133.80711589998,2018-04-25 11:32:00
362.07,41089.964477886315,2018-04-25 11:33:00
336.68,33717.069283473655,2018-04-25 11:34:00
306.38,25071.754610327534,2018-04-25 11:35:00
363.2,32597.405985354322,2018-04-25 11:36:00
318.82,41029.62116820507,2018-04-25 11:37:00
347.36,36435.975510917866,2018-04-25 11:38:00
295.68,33097.25094080384,2018-04-25 11:39:00
341.04,36005.33348899364,2018-04-25 11:40:00
362.57,34700.663416042415,2018-04-25 11:41:00
335.61,33639.313074607264,2018-04-25 11:42:00
330.29,30455.82448557333,2018-04-25 11:43:00
346.91,33540.95332269082,2018-04-25 11:44:00
325.31,33478.686741147525,2018-04-25 11:45:00
304.12,34199.45053674866,2018-04-25 11:46:00
357.65,43062.50418509892,2018-04-25 11:47:00
355.1,38940.456900368736,2018-04-25 11:48:00
304.93,35251.366106781716,2018-04-25 11:49:00
302.46,33600.120214987,2018-04-25 11:50:00
347.69,34343.986639252864,2018-04-25 11:51:00
342.65,37560.22505264084,2018-04-25 11:52:00
319.69,36636.05451793784,2018-04-25 11:53:00
312.14,28172.22917327575,2018-04-25 11:54:00
372.35,28614.807841228485,2018-04-25 11:55:00
373.63,33372.15295776471,2018-04-25 11:56:00
342.17,38355.46011991229,2018-04-25 11:57:00
303.71,29849.211910206148,2018-04-25 11:58:00
321.39,36355.961375807616,2018-04-25 11:59:00
359.45,38310.2809806592,2018-04-25 12:00:00
316.97,27943.70023337308,2018-04-25 12:01:00
379.03,39065.09890826094,2018-04-25 12:02:00
371.0,36549.64426350775,2018-04-25 12:03:00
375.27,36382.33832875668,2018-04-25 12:04:00
338.45,35275.27372407181,2018-04-25 12:05:00
324.6,32383.137522690868,2018-04-25 12:06:00
322.85,36893.73921278183,2018-04-25 12:07:00
327.41,38967.29619373989,2018-04-25 12:08:00
378.83,42018.997363740535,2018-04-25 12:09:00
356.8,38237.58019714844,2018-04-25 12:10:00
347.43,39742.166887517255,2018-04-25 12:11:00
340.78,30569.660448568935,2018-04-25 12:12:00
319.47,32035.507148350724,2018-04-25 12:13:00
370.62,43154.53356201756,2018-04-25 12:14:00
376.97,39231.16082453353,2018-04-25 12:15:00
325.61,29178.72310135965,2018-04-25 12:16:00
331.96,34297.59360833225,2018-04-25 12:17:00
395.02,36152.99332602701,2018-04-25 12:18:00
357.15,40129.24395446568,2018-04-25 12:19:00
364.64,40509.42774946077,2018-04-25 12:20:00
332.75,35485.599136369994,2018-04-25 12:21:00
348.32,30562.22502123861,2018-04-25 12:22:00
350.72,34982.33197063254,2018-04-25 12:23:00
317.97,31202.494477362387,2018-04-25 12:24:00
351.76,34445.758064107315,2018-04-25 12:25:00
308.87,32889.555971780814,2018-04-25 12:26:00
316.18,35036.23665965988,2018-04-25 12:27:00
327.81,33011.302840071985,2018-04-25 12:28:00
341.01,35849.063827599486,2018-04-25 12:29:00
325.94,38536.56919196768,2018-04-25 12:30:00
319.49,29105.148131575308,2018-04-25 12:31:00
345.55,36723.83024440326,2018-04-25 12:32:00
388.13,34847.33601731069,2018-04-25 12:33:00
339.95,29956.940582290263,2018-04-25 12:34:00
337.94,34475.761989985665,2018-04-25 12:35:00
378.42,39946.24906747013,2018-04-25 12:36:00
340.3,40018.29960648145,2018-04-25 12:37:00
350.74,32198.316242466088,2018-04-25 12:38:00
364.21,29631.555251615995,2018-04-25 12:39:00
365.86,33106.50968572084,2018-04-25 12:40:00
326.94,29847.088113085614,2018-04-25 12:41:00
373.82,41204.03418725373,2018-04-25 12:42:00
336.27,28575.71198017688,2018-04-25 12:43:00
322.01,35349.37986184548,2018-04-25 12:44:00
359.77,33117.79840396534,2018-04-25 12:45:00
348.48,39634.14917750069,2018-04-25 12:46:00
344.79,30064.9327578956,2018-04-25 12:47:00
317.33,35888.1976677193,2018-04-25 12:48:00
335.53,36456.74813563667,2018-04-25 12:49:00
322.07,33327.91788439788,2018-04-25 12:50:00
338.34,32115.778071533085,2018-04-25 12:51:00
342.0,26295.617168217585,2018-04-25 12:52:00
292.83,23614.853972968463,2018-04-25 12:53:00
358.55,36865.986651582,2018-04-25 12:54:00
333.2,40140.958013083924,2018-04-25 12:55:00
338.44,31339.000700090048,2018-04-25 12:56:00
341.26,29901.622813009086,2018-04-25 12:57:00
310.9,33141.517780364855,2018-04-25 12:58:00
333.25,33253.09105215742,2018-04-25 12:59:00
380.26,38273.531562931836,2018-04-25 13:00:00
332.23,29444.561664815526,2018-04-25 13:01:00
327.18,29418.45302782342,2018-04-25 13:02:00
336.8,33117.14383994457,2018-04-25 13:03:00
339.07,33140.500459946205,2018-04-25 13:04:00
385.27,41509.486773228615,2018-04-25 13:05:00
427.26,47741.16191222544,2018-04-25 13:06:00
399.31,48690.752613048535,2018-04-25 13:07:00
